School,Conference,Player Name,Class/Year,Total Minutes Played,Games Played,Games Started,Nationality,Hometown,Country,Source Stats URL,Source Roster URL,Data Confidence,Notes,Position,Estimated Graduation
Cornerstone University,Wolverine-Hoosier Athletic Conference,Sadie Geerlings,So.,45,1,0,USA,"Holland, Mich.",,https://cugoldeneagles.com/sports/womens-soccer/stats/2025,https://cugoldeneagles.com/sports/womens-soccer/roster/2025,High,,Goalkeeper,2029
Cornerstone University,Wolverine-Hoosier Athletic Conference,Addison Hathaway,Fr.,17,2,0,USA,"Holland, MIch.",,https://cugoldeneagles.com/sports/womens-soccer/stats/2025,https://cugoldeneagles.com/sports/womens-soccer/roster/2025,High,,Forward,2030
Cornerstone University,Wolverine-Hoosier Athletic Conference,Delaney Hendricks,So.,32,2,0,USA,"Grand Rapids, Mich.",,https://cugoldeneagles.com/sports/womens-soccer/stats/2025,https://cugoldeneagles.com/sports/womens-soccer/roster/2025,High,,Forward,2029
Cornerstone University,Wolverine-Hoosier Athletic Conference,Katelyn Hildabrand,Sr.,349,6,4,USA,"Middleville, Mich.",,https://cugoldeneagles.com/sports/womens-soccer/stats/2025,https://cugoldeneagles.com/sports/womens-soccer/roster/2025,High,,Goalkeeper,2027
Cornerstone University,Wolverine-Hoosier Athletic Conference,Lucy Kaiser,Fr.,5,1,0,USA,"Plymouth, Mich.",,https://cugoldeneagles.com/sports/womens-soccer/stats/2025,https://cugoldeneagles.com/sports/womens-soccer/roster/2025,High,,Defender,2030
Cornerstone University,Wolverine-Hoosier Athletic Conference,Jaideyn Koster,Jr.,1111,15,14,USA,"Wayland, Mich.",,https://cugoldeneagles.com/sports/womens-soccer/stats/2025,https://cugoldeneagles.com/sports/womens-soccer/roster/2025,High,,Defender,2028
Cornerstone University,Wolverine-Hoosier Athletic Conference,Corinne McGlassion,Fr.,1217,14,14,USA,"Sterling Heights, Mich.",,https://cugoldeneagles.com/sports/womens-soccer/stats/2025,https://cugoldeneagles.com/sports/womens-soccer/roster/2025,High,,Goalkeeper,2030
Cornerstone University,Wolverine-Hoosier Athletic Conference,Joslyn McGlassion,Fr.,647,17,7,USA,"Sterling Heights, Mich.",,https://cugoldeneagles.com/sports/womens-soccer/stats/2025,https://cugoldeneagles.com/sports/womens-soccer/roster/2025,High,,Forward,2030
Cornerstone University,Wolverine-Hoosier Athletic Conference,Hannah Moelker,Fr.,410,13,0,USA,"Hudsonville, Mich.",,https://cugoldeneagles.com/sports/womens-soccer/stats/2025,https://cugoldeneagles.com/sports/womens-soccer/roster/2025,High,,Forward,2030
Cornerstone University,Wolverine-Hoosier Athletic Conference,Jaymee Powell,So.,5,1,0,USA,"Newaygo, Mich.",,https://cugoldeneagles.com/sports/womens-soccer/stats/2025,https://cugoldeneagles.com/sports/womens-soccer/roster/2025,High,,Defender,2029
Cornerstone University,Wolverine-Hoosier Athletic Conference,Madie Smith,Fr.,1242,18,9,USA,"Augusta, Mich.",,https://cugoldeneagles.com/sports/womens-soccer/stats/2025,https://cugoldeneagles.com/sports/womens-soccer/roster/2025,High,,Midfielder,2030
Cornerstone University,Wolverine-Hoosier Athletic Conference,Toria Beute,Fr.,,,,USA,"Caledonia, Mich.",,https://cugoldeneagles.com/sports/womens-soccer/stats/2025,https://cugoldeneagles.com/sports/womens-soccer/roster/2025,High,,Defender,2030
Cornerstone University,Wolverine-Hoosier Athletic Conference,Ella Herrema,Fr.,,,,USA,"Byron Center, Mich.",,https://cugoldeneagles.com/sports/womens-soccer/stats/2025,https://cugoldeneagles.com/sports/womens-soccer/roster/2025,High,,Defender,2030
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Cassie Palazzolo,Jr.,992,14,11,USA,"Washington Twp., Mich.",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Defender,2028
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Jordan Kallet,Sr.,1170,15,15,USA,"Medina, Ohio",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Midfielder,2027
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Georgina Palos Noguer,Jr.,549,9,8,International,"Catalonia, Spain",Spain,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Forward,2028
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Shelby DeRidder,Jr.,732,14,12,USA,"Fenton, Mich.",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Defender,2028
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Payton Kuhn,Jr.,1310,15,15,USA,"Elida, Ohio",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Defender,2028
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Aubrey Young,So.,1167,15,15,USA,"Harrod, Ohio",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Forward,2029
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Aariyah Hallet,So.,395,11,1,USA,"Wauseon, Ohio",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Defender,2029
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Addie Nellis,Sr.,400,13,6,USA,"Muskegon, Mich.",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Forward,2027
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Diana Ramirez,Sr.,969,14,13,USA,"Manchester, Tenn.",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Midfielder,2027
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Abby Strasser,So.,983,13,11,USA,"Ham Lake, Minn.",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Defender,2029
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Sara Cogoli,Sr.,1063,13,12,International,"Villa D'erbusco, Italy",Italy,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Goalkeeper,2027
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Emilie Freeman,Fr.,172,4,1,USA,"Ringgold, Ga.",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Defender,2030
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Adaia Hernandez,Fr.,400,9,3,USA,"Fort Wayne, Ind.",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Forward,2030
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Emily Jiles,So.,1185,15,14,USA,Oklahoma,,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Defender,2029
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Niya King,Fr.,249,11,1,USA,"Fort Wayne, Ind.",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Forward,2030
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Cecelia Landsiedal,Jr.,403,14,2,USA,"Clinton Twp., Mich.",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Forward,2028
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Jillian Lester,So.,673,14,4,USA,"Cincinnati, Ohio",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Forward,2029
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Aya Nachet,So.,99,5,0,International,"Rabat, Morocco",Morocco,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Forward,2029
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Chante Perkins,Jr.,666,13,11,International,"South London, England",United Kingdom,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Midfielder,2028
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Kim Rosas Saldana,Fr.,108,3,0,USA,"Basalt, Colo.",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Forward,2030
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Maiara Sharma,Fr.,471,12,2,International,"Nairobi, Kenya",Kenya,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Midfielder,2030
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Zoe Stevens,Fr.,87,5,0,USA,"Indianapolis, Ind.",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Defender,2030
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Madison Strain,Fr.,262,4,3,USA,"Wauseon, Ohio",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Goalkeeper,2030
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Julia Thomas,Fr.,382,11,1,USA,"Elida, Ohio",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Midfielder,2030
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Bre Wheatley,Fr.,70,2,0,USA,"Greenwood, Ind.",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Goalkeeper,2030
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Addison Porter,So.,,,,USA,"Commerce Twp., Mich.",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Defender,2029
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Mildy Gutierrez,R-Fr.,,,,USA,"Indianapolis, Ind.",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Defender,2030
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Jocelyn Alfonso,Sr.,,,,USA,"Annandale, Va.",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Midfielder,2027
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Valerie Flores,Fr.,,,,USA,"Fort Wayne, Ind.",,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Defender,2030
Indiana Institute of Technology,Wolverine-Hoosier Athletic Conference,Camilla Sanchez Nualart,Jr.,,,,International,"Mexico City, Mexico",Mexico,https://indianatechwarriors.com/sports/womens-soccer/stats/2025,https://indianatechwarriors.com/sports/womens-soccer/roster/2025,High,,Goalkeeper,2028
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Abigail Gray,Jr.,1424,17,16,USA,"Saline, Mich.",,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Midfielder,2028
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Presley Jones,Fr.,571,13,7,USA,"Lapeer, Mich.",,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Forward,2030
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Reagan Boyle,Sr.,675,17,9,USA,"Haddon Heights, N.J.",,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Midfielder,2027
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Kendall Croteau,Fr.,993,13,13,USA,"Grand Blanc, Mich.",,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Midfielder,2030
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Madison Cutler,Fr.,671,17,3,USA,"Portage, Mich.",,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Forward,2030
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Claire Wise,So.,1063,17,14,USA,"Fraser, Mich.",,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Defender,2029
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Bridget Finneran,Sr.,1489,17,17,USA,"Lake Orion, Mich.",,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Midfielder,2027
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Lindsay Ramos,Sr.,854,17,15,USA,"Wixom, Mich.",,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Midfielder,2027
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Naiara Ripoll,So.,1124,17,17,International,"Barcelona, Spain",Spain,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Midfielder,2029
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Bijoux Bailey,So.,212,11,0,USA,"Marietta, Ga.",,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Forward,2029
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Gabi Nelson,Sr.,1350,15,15,USA,"West Chester, Ohio",,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Goalkeeper,2027
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Chloe Abney,Fr.,1332,16,16,USA,"Belleville, Mich.",,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Defender,2030
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Emma Barker,Fr.,1050,13,12,USA,"Rochester, Mich.",,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Defender,2030
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Josephine Blazic,So.,58,3,0,USA,"East Tawas, Mich.",,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Forward,2029
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Autumn Carr,Fr.,286,12,1,USA,"Fowlerville, Mich.",,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Midfielder,2030
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Megan Chevalier,So.,108,2,0,USA,"Fraser, Mich.",,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Defender,2029
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Isabella Deveroux,So.,685,17,2,USA,"Grosse Pointe, Mich.",,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Midfielder,2029
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Ella Drap,Fr.,54,2,0,USA,"White Lake, Mich.",,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Defender,2030
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Rosie Hague,Fr.,107,5,0,International,"Macclesfield, England",United Kingdom,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Midfielder,2030
Lawrence Technological University,Wolverine-Hoosier Athletic Conference,Anna McCaughey,Jr.,90,2,0,USA,"Grand Blanc, Mich.",,https://ltuathletics.com/sports/womens-soccer/stats/2025,https://ltuathletics.com/sports/womens-soccer/roster/2025,High,,Goalkeeper,2028
